subjectid,ageGroup,inquisit.build,computer.platform,startdate,starttime,sessionid,elapsedtime,completed,taskOrder,IP12_1,IP12_2,IP12_3,IP13_1,IP13_2,IP13_3,IP14_1,IP14_2,IP14_3,IP15_1,IP15_2,IP15_3,IP16_1,IP16_2,IP16_3,IP12_1_loss,IP12_2_loss,IP12_3_loss,IP13_1_loss,IP13_2_loss,IP13_3_loss,IP14_1_loss,IP14_2_loss,IP14_3_loss,IP15_1_loss,IP15_2_loss,IP15_3_loss,IP16_1_loss,IP16_2_loss,IP16_3_loss,TotalWinAmount,finalN_reward,finalReward_reward,finalN_loss,finalReward_loss,hitrate_N1,CRrate_N1,hitrate_N2,CRrate_N2,hitrate_N3,CRrate_N3,hitrate_N4,CRrate_N4,hitrate_N5,CRrate_N5,hitrate_N6,CRrate_N6,mentaldemand_1,physicaldemand_1,temporaldemand_1,performance_1,effort_1,frustration_1,mentaldemand_2,physicaldemand_2,temporaldemand_2,performance_2,effort_2,frustration_2,mentaldemand_3,physicaldemand_3,temporaldemand_3,performance_3,effort_3,frustration_3,mentaldemand_4,physicaldemand_4,temporaldemand_4,performance_4,effort_4,frustration_4,mentaldemand_5,physicaldemand_5,temporaldemand_5,performance_5,effort_5,frustration_5,mentaldemand_6,physicaldemand_6,temporaldemand_6,performance_6,effort_6,frustration_6
266,Young,6436,win,10/20/21,16:20:59,1,2106794,1,2,1.984375,2.9765625,3.96875,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-1.4296875,-3.96875,-0.015625,-1.2421875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,1.03125,2,0.03125,1,-4,0.8,0.933333333,0.8,0.866666667,0.6,0.866666667,0.2,0.866666667,0,0,0,0,1,1,1,18,1,4,1,1,3,18,1,1,4,1,1,16,1,1,11,1,1,3,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,Young,6436,win,10/20/21,17:07:47,2,53916,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,Young,6436,win,10/20/21,16:47:53,1,1574429,1,2,0.890625,1.7109375,2.09375,1.515625,1.5234375,1.96875,0.546875,0.7265625,0.96875,not run,not run,not run,not run,not run,not run,-1.515625,-2.0859375,-2.96875,-1.484375,-0.7265625,-3.28125,-1.015625,-1.4765625,-1.96875,not run,not run,not run,not run,not run,not run,NA,4,NA,1,-4,0.8,1,0.4,0.933333333,1,0.933333333,0.6,0.866666667,0,0,0,0,13,1,13,19,15,18,20,2,19,5,20,21,21,1,17,18,21,19,21,2,19,9,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,Young,6436,win,10/20/21,16:52:13,1,1490091,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.7265625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5.5,4,4,3,-3.5,1,0.466666667,1,1,1,1,0.6,1,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,Young,6436,mac,10/20/21,14:18:51,1,1841534,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.1171875,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5.5,3,2,2,-1.5,0,1,0.2,0.2,0.4,0.133333333,0,0.2,0,0,0,0,21,1,1,1,21,21,21,1,1,1,21,21,21,1,1,1,7,11,21,1,1,1,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,Old,6434,win,10/20/21,14:58:44,1,1880375,1,1,0.953125,1.0078125,1.78125,0.984375,1.2890625,1.84375,0.171875,0.4921875,0.15625,not run,not run,not run,not run,not run,not run,-1.796875,-2.4609375,-3.40625,-1.578125,-0.1171875,-3.21875,-1.828125,-2.2734375,-3.34375,not run,not run,not run,not run,not run,not run,3.625,1,0.1875,3,-1.5625,0.8,0.666666667,0.6,0.8,0.8,0.8,0.6,0.733333333,0,0,0,0,11,1,1,5,8,9,12,1,1,4,4,8,9,1,2,8,6,8,13,2,2,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,Young,6436,win,10/20/21,18:00:16,1,1389186,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-2.6953125,-3.71875,-1.484375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,NA,2,NA,4,-2,0,0.266666667,0.4,0.466666667,0.2,0.933333333,0.4,0.6,0,0,0,0,14,1,13,1,5,12,9,4,12,8,2,6,9,6,7,5,6,9,4,3,6,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,Young,6436,mac,10/20/21,15:04:58,1,1505223,1,2,1.359375,1.4765625,2.96875,0.234375,0.1640625,0.21875,0.109375,0.7265625,1.96875,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.21875,-0.109375,-0.4453125,-0.09375,-0.109375,-0.1640625,-0.96875,not run,not run,not run,not run,not run,not run,3,2,2,4,-4,0.8,0.866666667,0.8,0.866666667,0.2,0.866666667,0.4,0.8,0,0,0,0,4,1,12,18,15,4,19,1,19,18,21,13,21,4,21,6,21,21,21,3,21,6,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,Young,6436,win,10/20/21,18:12:07,1,1492163,1,1,0.984375,1.4765625,2.21875,0.984375,1.4765625,2.03125,0.984375,1.4765625,2.09375,not run,not run,not run,not run,not run,not run,-0.984375,-1.2890625,-1.46875,-0.828125,-0.0234375,-2.34375,-0.828125,-1.2890625,-1.96875,not run,not run,not run,not run,not run,not run,3.5,1,1.5,1,-3,0.8,1,1,0.866666667,1,0.866666667,1,0.733333333,0,0,0,0,5,1,11,18,2,7,2,1,9,20,2,4,12,1,8,18,6,5,8,1,12,15,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,Young,6436,win,10/20/21,17:16:55,1,1550854,1,1,1.984375,2.9765625,3.96875,1.984375,2.8828125,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.6796875,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,6.25,4,3,3,-1.75,0.6,0.533333333,0.6,0.733333333,0.8,0.6,0.2,0.333333333,0,0,0,0,12,1,13,10,2,5,15,1,7,15,7,8,19,1,14,16,20,12,21,4,21,1,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,Young,6436,win,10/20/21,18:24:49,1,1312461,1,1,0.890625,1.8984375,2.53125,0.703125,1.7109375,3.09375,0.984375,1.9921875,2.09375,not run,not run,not run,not run,not run,not run,-0.484375,-2.6484375,-3.15625,-0.796875,-1.1015625,-2.96875,-1.015625,-1.9921875,-3.59375,not run,not run,not run,not run,not run,not run,5.25,1,2.25,3,-2,1,0.866666667,1,1,0.4,0.866666667,0.8,0.866666667,0,0,0,0,13,4,10,17,13,6,16,3,9,21,16,5,21,4,13,4,16,13,20,3,14,16,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,Young,6436,win,10/20/21,18:27:21,1,1847382,1,2,1.859375,2.9765625,3.96875,1.921875,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.0703125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,3.25,4,2,3,-3.75,1,1,1,0.8,0.6,0.733333333,1,0.933333333,0,0,0,0,1,1,3,21,1,1,14,1,11,16,14,6,18,1,11,12,17,11,17,1,11,21,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,Young,6436,mac,10/20/21,15:33:42,1,2266506,1,1,1.984375,2.9765625,2.96875,1.015625,1.9921875,3.03125,0.515625,0.1171875,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-1.4765625,-3.96875,-1.984375,-2.5078125,-3.84375,not run,not run,not run,not run,not run,not run,2.375,1,0.375,3,-3,0.8,1,1,1,0.8,0.933333333,0.6,0.866666667,0,0,0,0,5,8,4,19,9,12,6,3,8,21,7,4,10,6,6,18,12,15,16,5,8,15,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,Young,6436,mac,10/20/21,17:37:35,1,1543488,1,2,1.984375,2.9765625,3.96875,0.984375,1.4765625,1.96875,0.234375,0.7265625,0.46875,not run,not run,not run,not run,not run,not run,-1.484375,-2.6953125,-3.34375,-0.296875,-0.5390625,-1.53125,-0.265625,-0.7734375,-0.65625,not run,not run,not run,not run,not run,not run,4,3,3,2,-4,0.8,1,1,0.866666667,1,0.866666667,0.6,0.933333333,0,0,0,0,3,1,6,18,7,9,9,1,10,19,12,9,17,5,15,19,18,13,21,6,14,9,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,Young,6436,mac,10/20/21,15:51:20,1,1858347,1,2,1.171875,2.7890625,2.96875,1.453125,2.9765625,0.96875,0.859375,1.5234375,2.78125,not run,not run,not run,not run,not run,not run,-1.515625,-2.7890625,-1.40625,-1.734375,-2.6015625,-3.90625,-1.734375,-0.6796875,-1.40625,not run,not run,not run,not run,not run,not run,6,1,2,3,-1,0.8,0.466666667,0.6,0.4,0.4,0.4,0.2,0.866666667,0,0,0,0,21,7,20,1,17,21,21,5,17,1,18,21,21,5,21,2,18,21,21,5,21,1,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,Young,6436,mac,10/20/21,15:53:37,1,1354650,1,1,1.609375,2.3203125,3.28125,1.765625,2.3671875,3.28125,1.515625,2.2734375,2.53125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.1640625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,6,4,4,3,-3,0.8,0.933333333,1,0.933333333,0.8,0.866666667,0.8,0.866666667,0,0,0,0,6,5,6,15,6,7,5,4,5,17,7,5,8,5,5,14,8,4,9,5,5,15,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,Young,6436,win,10/20/21,18:07:53,1,2724950,1,1,1.984375,2.3203125,3.78125,1.921875,2.4609375,3.03125,0.015625,0.7734375,1.40625,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.90625,-0.984375,-0.9609375,-2.96875,-0.109375,-0.7265625,-0.96875,not run,not run,not run,not run,not run,not run,7.125,2,4,3,-1.875,0.6,0.666666667,1,1,0.8,0.866666667,0.2,0.866666667,0,0,0,0,1,1,9,8,2,15,2,1,4,21,3,14,10,4,8,15,6,16,21,7,14,1,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,Young,6436,mac,10/20/21,19:20:31,1,1361817,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.7734375,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,6,3,4,4,-3,0.6,1,1,0.933333333,0.6,0.933333333,0.6,0.733333333,0,0,0,0,1,1,7,14,7,1,7,1,12,20,9,3,17,1,14,12,14,8,13,12,9,8,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,Young,6436,win,10/20/21,18:26:20,1,1288662,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.6328125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5.5,4,2,2,-1.5,0.6,0.466666667,0.8,0.466666667,1,0.8,0.6,0.8,0,0,0,0,12,2,13,8,14,11,15,1,13,13,15,12,17,1,13,18,17,11,21,1,13,12,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,Young,6436,mac,10/20/21,19:30:26,1,3984263,1,1,1.421875,2.2265625,2.96875,1.109375,1.4296875,1.59375,0.515625,0.3984375,0.71875,not run,not run,not run,not run,not run,not run,-1.953125,-2.8828125,-3.90625,-1.765625,-2.4609375,-3.78125,-1.328125,-1.9921875,-3.78125,not run,not run,not run,not run,not run,not run,5.25,1,1.25,3,-1,0.4,0.866666667,0.6,0.933333333,0.4,0.866666667,0.4,0.666666667,0,0,0,0,2,1,1,2,6,6,11,1,3,13,11,7,14,1,3,5,15,6,18,1,1,5,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,Young,6436,win,10/20/21,16:31:23,1,2261741,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.7890625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.4453125,-3.96875,-1.921875,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,8.625,4,4,2,-0.375,0.6,0.266666667,0.2,0.266666667,0.2,0.266666667,0.4,0.133333333,0,0,0,0,18,19,21,10,14,19,20,19,19,4,18,21,21,7,20,2,13,21,21,7,21,5,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,Young,6436,mac,10/20/21,16:37:33,1,1577366,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-2.0859375,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5.25,3,2,4,-1.75,1,0.866666667,0.6,0.866666667,0.4,0.866666667,0.8,0.933333333,0,0,0,0,2,1,1,20,1,2,12,1,2,9,13,5,21,1,3,1,21,7,12,1,5,16,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,Young,6436,mac,10/20/21,19:38:45,1,1640746,1,1,1.703125,2.6015625,3.84375,1.859375,2.6953125,3.96875,0.953125,1.0078125,1.59375,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-1.0546875,-3.96875,-1.484375,-2.9765625,-3.84375,not run,not run,not run,not run,not run,not run,7,2,4,4,-2,0.6,0.933333333,0.8,0.866666667,1,0.866666667,0.8,0.6,0,0,0,0,16,6,9,12,14,5,17,9,15,8,17,7,18,7,14,13,21,7,21,9,20,1,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,Young,6400,mac,10/20/21,18:39:51,1,1950004,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.7890625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-1.6171875,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5,3,3,3,-3,0.6,0.066666667,1,0.2,0.8,0.266666667,0.4,0.8,0,0,0,0,17,2,14,5,12,12,13,11,12,12,12,12,17,9,13,7,13,16,15,8,15,8,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,Young,6436,win,10/20/21,19:44:46,1,1930174,1,2,1.390625,1.8046875,2.21875,1.328125,1.5703125,2.59375,0.515625,0.7734375,1.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.1640625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,1.6875,1,0.5625,4,-3.875,0.8,0.933333333,1,1,0.8,0.933333333,0.8,1,0,0,0,0,3,3,4,18,3,3,4,3,4,20,4,4,6,4,5,17,5,5,7,4,4,17,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,Young,6436,win,10/20/21,16:52:37,1,1910322,1,1,1.609375,1.7109375,2.34375,1.015625,0.4921875,2.03125,0.140625,0.2109375,0.03125,not run,not run,not run,not run,not run,not run,-0.859375,-1.8046875,-2.09375,-0.453125,-2.9296875,-1.71875,-0.078125,-0.1171875,-0.03125,not run,not run,not run,not run,not run,not run,5.25,1,2.25,1,-2,1,1,0.8,0.8,0.4,0.866666667,0.8,0.666666667,0,0,0,0,9,3,10,15,12,10,12,3,10,13,13,8,7,3,9,6,12,12,13,3,13,13,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,Young,6436,win,10/20/21,20:03:57,1,1425776,1,2,1.984375,2.8828125,3.46875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.421875,-2.8828125,-3.78125,-1.984375,-0.4921875,-3.65625,-1.828125,-0.0234375,-3.21875,not run,not run,not run,not run,not run,not run,5.1875,2,3,1,-2.8125,0.8,0.466666667,0.2,0.733333333,0.2,0.8,0.2,0.666666667,0,0,0,0,15,1,21,5,15,17,15,1,15,15,15,12,8,1,6,17,15,7,18,1,18,10,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,Young,6436,mac,10/20/21,19:35:09,1,1555177,1,1,1.984375,2.9765625,3.96875,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.484375,-2.9296875,-1.46875,-0.015625,-0.6796875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,2.5,1,0.5,1,-3,1,1,0.8,0.933333333,0.6,1,0.2,0.733333333,0,0,0,0,13,5,10,21,17,12,15,6,15,12,15,15,18,5,16,10,16,17,16,8,17,10,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,Young,6400,win,10/20/21,18:21:49,1,1715892,1,2,0.234375,2.0390625,0.71875,1.203125,0.8671875,0.53125,0.546875,2.2265625,3.03125,not run,not run,not run,not run,not run,not run,-1.828125,-2.1328125,-2.53125,-0.890625,-2.5546875,-1.03125,-0.703125,-1.3359375,-3.03125,not run,not run,not run,not run,not run,not run,8.3125,3,4,1,-0.6875,0.8,0.466666667,0,0.533333333,0.4,0.533333333,0.4,0.666666667,0,0,0,0,18,19,16,19,3,15,19,6,18,18,15,21,18,6,18,17,16,19,21,17,18,19,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,Young,6400,win,10/20/21,22:02:55,1,1207752,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.7734375,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,7,4,3,3,-1,1,0.733333333,1,0.933333333,1,0.933333333,1,1,0,0,0,0,2,2,2,14,2,2,15,2,7,17,12,5,18,2,13,19,17,2,19,2,15,21,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,Old,6400,win,10/21/21,10:15:23,1,2000381,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.6328125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,7.25,3,4,3,-1.75,1,1,0.8,0.933333333,1,1,1,0.933333333,0,0,0,0,14,9,8,21,15,2,17,18,14,17,19,8,19,12,8,21,18,7,21,15,10,21,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,Young,6436,win,10/21/21,20:03:07,1,2292823,1,2,1.484375,2.6484375,3.78125,0.765625,0.3515625,0.84375,0.140625,0.4921875,0.96875,not run,not run,not run,not run,not run,not run,-1.765625,-2.9296875,-3.90625,-1.015625,-0.3984375,-3.09375,-0.265625,-1.1484375,-3.03125,not run,not run,not run,not run,not run,not run,2.15625,4,0.15625,2,-3,1,1,0.8,1,0.6,0.6,0.8,0.8,0,0,0,0,3,1,3,21,7,2,13,1,6,18,14,6,19,2,15,12,18,19,21,2,17,18,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,Young,6436,win,11/1/21,12:20:01,1,1660361,1,2,1.984375,2.9765625,3.90625,0.421875,1.8046875,2.09375,1.234375,2.6015625,3.71875,not run,not run,not run,not run,not run,not run,-1.921875,-2.9765625,-3.09375,-1.765625,-0.3046875,-3.03125,-1.515625,-2.7890625,-3.09375,not run,not run,not run,not run,not run,not run,6,4,3,4,-2,1,1,1,0.933333333,0.4,0.533333333,0.8,0.866666667,0,0,0,0,5,1,6,21,13,6,13,1,12,19,13,4,19,3,16,8,19,13,21,5,14,14,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,Young,6436,mac,11/1/21,14:27:00,1,1339564,1,1,0.953125,1.7578125,2.40625,0.703125,2.1796875,2.78125,0.484375,2.0390625,2.90625,not run,not run,not run,not run,not run,not run,-0.984375,-1.9921875,-2.78125,-1.296875,-0.2109375,-1.71875,-0.609375,-1.4296875,-1.46875,not run,not run,not run,not run,not run,not run,7.25,1,3,1,-0.75,0.8,0.6,1,0.866666667,0.8,0.866666667,0.4,0.933333333,0,0,0,0,11,11,11,6,11,17,11,11,11,11,11,11,11,11,11,11,11,11,21,11,11,1,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,Young,6436,win,11/1/21,15:34:59,1,1576468,1,2,1.984375,2.9765625,3.96875,0.515625,0.7734375,2.28125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.921875,-1.9921875,-2.53125,-1.890625,-1.9921875,-2.71875,-0.984375,-1.0078125,-1.34375,not run,not run,not run,not run,not run,not run,2.625,3,0.125,2,-2.5,1,0.933333333,1,1,0.8,1,0.6,0.8,0,0,0,0,15,14,18,19,17,18,21,21,18,21,21,21,21,20,21,19,21,21,21,14,21,9,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,Young,6436,win,11/2/21,03:41:25,1,2124942,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-2.96875,-1.984375,-0.1171875,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,6.5,2,4,2,-2.5,1,0.8,1,0.933333333,0.6,0.666666667,0.6,0.666666667,0,0,0,0,15,13,11,17,17,6,16,13,12,16,15,8,19,17,11,12,17,12,17,17,13,15,19,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,Young,6432,and,11/1/21,15:10:40,1,2524974,1,1,1.984375,2.9765625,3.96875,1.984375,2.6015625,3.96875,1.984375,2.9765625,1.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.8828125,-1.96875,-0.921875,-1.8984375,-3.96875,-1.984375,-2.9765625,-1.96875,not run,not run,not run,not run,not run,not run,5.5,3,2,4,-1.5,0.8,0.466666667,0.6,0.866666667,0.8,0.733333333,0.6,0.8,0,0,0,0,21,13,21,5,21,16,8,5,5,18,15,5,7,5,6,16,6,7,5,5,4,16,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,Young,6436,win,11/1/21,13:16:03,1,1475316,1,1,0.765625,1.5234375,0.96875,1.515625,0.9609375,1.03125,0.765625,2.4609375,0.78125,not run,not run,not run,not run,not run,not run,-1.734375,-2.7421875,-1.96875,-0.015625,-0.7265625,-0.53125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,1.8125,1,0.8125,2,-4,1,1,1,0.8,0.6,0.933333333,0.4,0.866666667,0,0,0,0,2,2,1,21,1,2,7,8,2,16,6,8,18,3,4,11,14,14,21,1,3,19,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,Young,6436,win,11/1/21,16:29:02,1,2084127,1,2,1.765625,1.2890625,1.28125,0.921875,1.4296875,0.03125,0.296875,2.0859375,1.96875,not run,not run,not run,not run,not run,not run,-0.359375,-0.0703125,-0.28125,-1.515625,-2.8359375,-3.65625,-0.234375,-2.9765625,-0.59375,not run,not run,not run,not run,not run,not run,4.8125,4,1.3125,4,-1.5,0,0.066666667,0.4,0.133333333,0.6,0.133333333,0.2,0.2,0,0,0,0,19,14,19,5,19,18,17,15,19,2,16,16,19,14,17,5,16,20,9,13,17,14,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,Young,6436,win,11/1/21,17:18:22,1,1337883,1,1,1.984375,2.2265625,3.96875,1.078125,1.4765625,2.84375,0.828125,2.0859375,1.96875,not run,not run,not run,not run,not run,not run,-1.953125,-2.9765625,-3.96875,-1.984375,-0.3046875,-3.90625,-1.953125,-2.9296875,-3.90625,not run,not run,not run,not run,not run,not run,5.75,3,3,3,-2.25,1,1,1,1,1,0.666666667,0.6,0.666666667,0,0,0,0,7,1,8,13,12,5,12,1,7,15,12,5,15,5,6,10,15,7,21,3,6,8,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,Young,6436,win,11/1/21,16:34:02,1,1612352,1,2,1.484375,2.6015625,3.96875,0.953125,2.1328125,1.96875,0.140625,0.8203125,0.90625,not run,not run,not run,not run,not run,not run,-1.609375,-2.6484375,-3.65625,-0.984375,-1.3828125,-3.03125,-0.546875,-0.2109375,-0.90625,not run,not run,not run,not run,not run,not run,NA,1,NA,1,-1.5,0.4,0.733333333,1,0.733333333,0.4,0.8,0.2,0.933333333,0,0,0,0,14,2,18,3,14,17,15,3,16,14,17,19,20,3,17,7,18,20,20,1,15,2,13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,Young,6436,win,11/1/21,16:34:54,1,1554487,1,1,1.484375,2.9296875,2.96875,1.421875,2.2265625,2.84375,0.921875,1.8515625,0.96875,not run,not run,not run,not run,not run,not run,-1.953125,-1.4765625,-3.96875,-1.953125,-0.6796875,-3.96875,-1.734375,-2.4140625,-3.46875,not run,not run,not run,not run,not run,not run,5.25,2,2,1,-1.75,0.8,0.333333333,0.6,0.266666667,0.4,0.266666667,0.4,0.333333333,0,0,0,0,11,1,15,8,5,1,14,1,11,7,9,1,11,1,7,8,13,1,21,1,5,7,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
